Trial,Meso Spent,Destructions
1122,13106690025.726646,1
1123,3961793082.2730713,1
1124,3980585630.526247,1
1125,2410118882.604859,1
1126,2966061036.7392015,1
1127,11707064912.452589,1
1128,6351909575.941682,1
1129,4075872917.5017366,1
1130,3915645084.374207,1
1131,7867647377.377012,1
1132,13130857348.869902,1
1133,2831443406.7126374,1
1134,1264408415.0291348,1
1135,4086779859.682731,1
1136,2030823282.2604032,0
1137,3109467384.351308,1
1138,4492952710.224509,0
1139,4500765669.572361,1
1140,9092838677.21514,1
1141,4902380029.034864,1
1142,3280069714.9914117,1
1143,1558101708.9457114,1
1144,1716308694.6387625,1
1145,1916008630.0943809,1
1146,11036288144.068964,1
1147,1433740963.1894386,1
1148,19849191888.70917,1
1149,3473275057.205705,1
1150,1399671443.7671146,1
1151,1547142140.4915676,1
1152,2162377454.630417,1
1153,6874598873.976023,1
1154,2841895769.8827543,1
1155,2377756954.5125732,1
1156,3556750498.4051175,1
1157,4736423523.754502,1
1158,10149761554.989344,0
1159,7867174018.876799,1
1160,3967417018.064405,1
1161,2061765642.8976023,1
1162,9288512996.228937,1
1163,6835291876.604684,0
1164,2129293607.7666826,1
1165,14127430733.052181,1
1166,537511393.7049216,1
1167,15884650943.129194,1
1168,4362747055.401393,1
1169,2344107602.6154165,1
1170,2995450546.67225,1
1171,8223755470.796474,1
1172,2721911598.83472,1
1173,3382350814.756338,1
1174,1246270545.4901416,1
1175,2204413211.2036653,1
1176,4310436115.651011,1
1177,8415673116.048379,1
1178,1422241822.8824375,1
1179,2566741826.6800175,1
1180,6761784979.505074,1
1181,3694149870.8354588,1
1182,2386167485.028007,1
1183,943420434.2497805,1
1184,4115068684.011479,1
1185,2685124925.1452374,1
1186,3688567926.304295,1
1187,5377381335.183821,1
1188,2740575778.9392285,1
1189,1860236235.9665732,1
1190,1499682346.7609608,1
1191,3815350134.4830985,1
1192,4279725548.8209524,1
1193,1749799164.549936,1
1194,2919134869.8218274,1
1195,1638472340.7205458,1
1196,3555964359.583457,1
1197,2384578234.035132,1
1198,830092485.3370599,1
1199,7275300260.026267,1
1200,1673399081.6407604,1
1201,2765900891.4548907,1
1202,1740021523.7787416,1
1203,8816912435.857756,1
1204,8848359802.967154,1
1205,1848489171.4130504,1
1206,5545485987.588838,1
1207,5783625116.362249,1
1208,815027149.4082257,1
1209,4638107991.586301,1
1210,7883845788.584582,1
1211,5517465442.642362,1
1212,1410155576.3012013,1
1213,1702464412.2574458,1
1214,4110670167.16339,1
1215,4853803224.354245,1
1216,1404921944.4411068,1
1217,4013551889.555952,1
1218,6148402038.12338,1
1219,3526461042.630809,1
1220,6664162505.62402,1
1221,5613368185.600488,1
1222,3522468262.0198264,1
1223,4429919629.028252,1
1224,1631546778.4260023,1
1225,1219887293.9875867,1
1226,6768590460.067791,1
1227,20737430536.41002,1
1228,1251805486.2554426,1
1229,2858568467.4204674,1
1230,3892269678.114702,1
1231,11968802696.144497,1
1232,2016997707.629188,1
1233,1230640883.150877,1
1234,3140641153.5389786,1
1235,830092485.3370599,1
1236,4424445489.232608,1
1237,1909354750.5779057,1
1238,3516282111.9732985,1
1239,3201151964.537202,1
1240,2658299708.339867,1
1241,5341970027.700196,1
1242,10967594266.184687,0
1243,2629503545.6939955,1
1244,2658808601.071712,1
1245,1679473594.2589188,1
1246,5277771534.5649605,0
1247,2708601507.9118686,1
1248,5380907621.766566,1
1249,609940098.1345782,1
1250,3199692232.756212,1
1251,4241749138.645633,1
1252,9946279736.295662,1
1253,4132772845.537545,1
1254,4792901734.586102,1
1255,4251354449.3697863,1
1256,2518182646.4280457,1
1257,964489878.7594024,1
1258,23938129781.363644,0
1259,4218702462.8509116,0
1260,3976383214.2418084,0
1261,1815015720.8805633,1
1262,5866714955.385946,1
1263,7503971596.0108795,1
1264,1841654292.7977338,1
1265,4282689503.342309,1
1266,12162783813.9379,1
1267,7774065884.053841,0
1268,4313463820.437156,0
1269,3718738139.312351,1
1270,4049353225.6003127,0
1271,4283006051.6094146,1
1272,3182342387.3906717,1
1273,10787675947.833582,1
1274,3139358084.18988,1
1275,6700993426.844493,0
1276,6063053408.198297,1
1277,26382868657.069397,1
1278,5648059815.103532,1
1279,8238798688.372056,1
1280,5568483578.462897,0
1281,917394851.2279426,1
1282,1594124990.049398,1
1283,6104499600.077002,1
1284,3391254901.5424123,1
1285,8359622218.920577,1
1286,4673631753.041747,0
1287,4239961370.9773803,1
1288,10331844442.174086,1
1289,2790962775.778422,1
1290,4681827990.344088,1
1291,8094508083.011833,1
1292,3730283028.777109,1
1293,3954418828.5034947,1
1294,3615662480.406463,0
1295,2834776351.8172603,1
1296,5644754947.269824,1
1297,2291199893.7127113,1
1298,8209522560.585973,0
1299,7771612287.709445,0
1300,3057097755.611861,1
1301,12511648714.0655,1
1302,1832407470.4335818,1
1303,9335526590.750502,1
1304,1148474954.6085644,1
1305,2555112293.2477236,1
1306,1851151817.4183357,1
1307,2607942810.2437077,1
1308,2850764199.9606056,1
1309,1338298823.6642652,1
1310,5028955043.367503,1
1311,3743757417.6183157,1
1312,2096604713.1436949,1
1313,2061256071.5268977,1
1314,3570102580.588136,1
1315,1552605319.9417777,1
1316,1936579280.6613784,1
1317,2716987169.8761,1
1318,8442437409.211536,1
1319,2552769120.6062374,1
1320,3218214129.8692803,1
1321,2411580808.98497,1
1322,680144397.9953586,1
1323,3695799960.574526,1
1324,1554821310.692907,1
1325,3214713913.9434257,1
1326,5654767618.261515,0
1327,1153717678.9252663,1
1328,1681578093.8909233,1
1329,2210759745.6106844,1
1330,6686870533.194492,1
1331,3545949256.7712564,1
1332,7908685495.286854,1
1333,7565445208.575625,1
1334,993158846.411597,1
1335,2100852362.1631844,1
1336,1883313903.2779562,1
1337,5966231649.311241,1
1338,3994541392.916371,1
1339,714309754.6514868,1
1340,3741929140.9215207,1
1341,1020741044.9757867,1
1342,2873239467.9908633,1
1343,5405455423.196144,1
1344,1035806380.9046209,1
1345,6488325527.232249,0
1346,9960634266.64948,1
1347,9693197559.39637,1
1348,2306001002.431733,1
1349,5566379163.207314,1
1350,5492714393.039262,1
1351,3548216644.98098,1
1352,7950505778.2837105,1
1353,4290995518.6369104,1
1354,2498977693.0186844,1
1355,2955468845.5745225,1
1356,3785411782.1739564,1
1357,7478024411.630259,1
1358,3089993185.092681,1
1359,6398791200.825797,0
1360,1223921978.786047,1
1361,1341991104.2601197,1
1362,4769591257.880748,1
1363,2007166003.5604486,1
1364,4169884362.39334,1
1365,4402733771.804929,1
1366,11435359169.20749,0
1367,5513534029.432555,1
1368,2374113618.386633,1
1369,1978663277.1794286,1
1370,3248135860.6225896,1
1371,5076600148.029941,1
1372,6631275036.188804,1
1373,2125615406.3596346,1
1374,2510169636.4066367,1
1375,5161440155.757547,1
1376,3385494597.865106,1
1377,4839386220.376723,1
1378,3861656882.7406588,1
1379,4853187754.209601,1
1380,7313363197.930242,1
1381,10569153787.247166,1
1382,4267288555.787754,1
1383,1458020401.914494,1
1384,6635784588.067908,1
1385,2195408104.6933703,1
1386,543777580.7906882,1
1387,2587766010.0531635,1
1388,3396980838.136461,1
1389,4883966662.687897,0
1390,1420590158.5417387,1
1391,1651949359.8060253,1
1392,1208211629.4974616,1
1393,2120485026.8389397,1
1394,2906055826.489219,1
1395,5458186805.382798,0
1396,4739577054.057119,0
1397,3305531081.3994164,1
1398,4075267990.3231196,1
1399,2219971702.693728,1
1400,3237797095.2782774,1
1401,2235775805.789658,1
1402,5279642247.51963,1
1403,5339282511.3574295,1
1404,1359630346.678866,1
1405,4053399893.805072,1
1406,4878045793.021145,1
1407,1937874345.772823,1
1408,1701876374.8253472,1
1409,3437023385.5389323,0
1410,2415773321.2368584,1
1411,3517908460.7565417,1
1412,1934705694.112854,1
1413,3598136419.969678,1
1414,1655252119.64516,1
1415,6535587976.773779,1
1416,3523476100.7296305,1
1417,3746526685.0560927,1
1418,2086623205.236883,1
1419,2053545296.3076205,1
1420,2823960867.8348846,1
1421,3756834399.14809,1
1422,5612281492.619903,1
1423,1281539011.974101,1
1424,6368678701.152782,0
1425,4415036875.110418,1
1426,1788990137.8587253,1
1427,907007913.20538,1
1428,6379423435.359639,1
1429,3632524096.656483,1
1430,1032701995.0184588,1
1431,7793171127.411723,1
1432,5265704123.5095,1
1433,5332707042.720782,1
1434,3798523076.4290934,1
1435,1581966193.7176135,1
1436,3517060030.8912163,1
1437,7011269409.152114,1
1438,2905914339.7756186,1
1439,1010925531.0820848,1
1440,5462930990.125216,1
1441,6194853352.547029,1
1442,5785264537.053876,0
1443,4399875023.308921,1
1444,6079458419.822006,0
1445,6143333393.311645,1
1446,5726266523.841435,1
1447,3906519003.197216,1
1448,5240015922.55591,1
1449,7644658328.214285,1
1450,6791148723.6608515,1
1451,3611804179.373244,1
1452,1914492545.2041965,1
1453,2348554417.0149918,1
1454,2567745290.022221,0
1455,2245509340.7346945,1
1456,3727951252.7195516,1
1457,3058394286.8888845,1
1458,2526664145.6260815,1
1459,3848368504.6994343,1
1460,1224708796.246566,1
1461,2538342363.6701474,1
1462,4986767441.510951,1
1463,2900470837.290452,1
1464,14900720045.663202,0
1465,3859665633.2884555,1
1466,2390304849.2680407,1
1467,1563541491.1160684,1
1468,4973172988.639442,1
1469,3699504951.051625,0
1470,6676414465.402362,1
1471,3207125259.527164,1
1472,5685804484.859346,1
1473,3869766408.634733,1
1474,664062697.0158902,1
1475,11389482314.204763,1
1476,4339144290.874431,1
1477,6732050113.964212,1
1478,974049900.050074,1
1479,4876535001.623352,1
1480,14229578849.623377,1
1481,1409615325.8094838,1
1482,1356445785.6598654,1
1483,3192203132.4866962,1
1484,2417885833.2769165,1
1485,10535123239.618832,1
1486,1371622223.1006153,1
1487,4616642521.953978,1
1488,3530105951.572102,1
1489,1806009235.4689217,1
1490,3983690536.233887,1
1491,10000450293.71584,1
1492,2216889150.7300367,1
1493,2230755539.597236,1
1494,5286878578.145219,1
1495,7156522525.804899,1
1496,7570449225.894442,0
1497,4059953015.8153806,1
1498,8711055982.736023,1
1499,8253175304.584142,0
1500,3867669868.240424,1
1501,4751152563.988029,1
1502,1607578968.4994748,1
1503,6291743180.412736,0
1504,3774153746.9339066,1
1505,10083257237.861681,1
1506,3618974111.5210195,0
1507,2110233099.4246283,1
1508,4388587738.29276,0
1509,1191631134.5753684,1
1510,14307021147.575104,1
1511,9297806869.28439,0
1512,4412323110.563805,0
1513,1904136780.8187768,1
1514,1432916272.6064124,1
1515,2542242724.2485676,1
1516,15617882836.981169,1
1517,3585868236.458358,1
1518,1083575369.2841096,1
1519,2819412835.8071146,1
1520,3759852157.633047,1
1521,2708313882.2168283,1
1522,5812571832.6543045,1
1523,12909344237.97675,0
1524,2052004095.6081688,1
1525,5423880406.613695,1
1526,3820509386.890568,1
1527,3423531160.113839,1
1528,5767136230.050146,0
1529,4353272874.614615,1
1530,3376587109.5754414,1
1531,1761503776.5283396,1
1532,2747887790.3803897,1
1533,3097553522.191908,1
1534,8343341428.951819,1
1535,3180813754.3617816,1
1536,4257846501.7260666,1
1537,6252271718.084702,1
1538,3482808518.7184033,1
1539,3402777329.332669,1
1540,1807137099.8543258,1
1541,1500705809.5300252,1
1542,2172988455.3130445,1
1543,3120345645.9284964,0
1544,15010913910.78801,1
1545,4722239568.052339,1
1546,1955886240.134392,1
1547,10330575848.476112,1
1548,6538208127.770361,1
1549,2221528318.23608,1
1550,1580107871.447201,1
1551,3942409384.2914076,1
1552,3813999929.612394,1
1553,1067394899.1914847,1
1554,985718466.8217686,1
1555,2949696685.3974743,1
1556,3633355629.44728,1
1557,3165875867.410015,1
1558,712340330.8691589,1
1559,4185250479.5635223,1
1560,1145322924.5044274,1
1561,1539118567.9475782,1
1562,3302220180.3059473,1
1563,1150540215.6246963,1
1564,4340610932.298256,1
1565,7120673879.313953,1
1566,1986064028.1359634,1
1567,3966068698.5454926,1
1568,1297524875.7197654,1
1569,2604952449.9762883,0
1570,4051211550.3846474,1
1571,4209529239.649718,1
1572,3001064400.3136597,1
1573,4112102284.9341702,0
1574,2346371350.3727736,1
1575,2094373458.1144536,1
1576,2338351124.9939556,1
1577,9125354343.16043,1
1578,10375997669.862597,1
1579,3406611922.8541174,1
1580,6989713249.374253,1
1581,1499427365.9744127,1
1582,3887751831.11469,1
1583,4586398073.421077,1
1584,4603260277.7273655,1
1585,2846539924.120997,1
1586,2803988905.5006366,1
1587,3528765773.3075247,1
1588,4693568119.150834,1
1589,1973491380.0282981,1
1590,2679930870.1536574,0
1591,2759381104.165169,0
1592,786738459.0811434,1
1593,3962955786.3185015,1
1594,1492185758.5706222,1
1595,7076295298.934711,1
1596,15811108151.924053,1
1597,6474493551.484663,1
1598,8710570624.745497,1
1599,6895710309.745815,1
1600,2277487777.4459667,1
1601,4657092622.659185,0
1602,1959269572.929218,1
1603,1495345309.52139,1
1604,10395019676.26829,1
1605,2990206162.275965,1
1606,1970650189.573194,0
1607,3404168231.677917,1
1608,4153263089.9712286,1
1609,836572708.476764,1
1610,1594236489.3841677,1
1611,5164726470.321197,1
1612,3097983508.3224187,1
1613,7630746594.09321,1
1614,10198737394.503922,0
1615,716279178.4338146,1
1616,3325910902.9600434,1
1617,3807079919.0082617,1
1618,5385930535.141551,1
1619,1988741548.2169693,1
1620,4060768878.18223,1
1621,14265228696.709177,1
1622,1285986505.0125368,1
1623,3941044309.332681,0
1624,7111572264.036149,1
1625,2974468162.803091,0
1626,922478431.9919002,1
1627,2601514455.200677,1
1628,4861350646.718487,1
1629,11706454332.864899,0
1630,6392185691.603305,0
1631,1007907211.3342592,1
1632,5181234924.727784,1
1633,4459080796.878743,1
1634,1345485538.5668619,1
1635,5201595203.6872635,1
1636,2557224247.2795577,1
1637,1089992286.1048734,1
1638,2236347087.196113,1
1639,2106397186.8122065,1
1640,14865905919.517982,0
1641,8693580121.377548,1
1642,1996715080.580085,1
1643,3864444184.832399,1
1644,2591785543.3617635,1
1645,4004115560.3259945,1
1646,7638462667.55072,1
1647,3802725417.426931,1
1648,7899980941.875488,1
1649,7034323767.84756,0
1650,5370831093.35841,1
1651,2407484519.893502,0
1652,832221052.6721321,1
1653,2237888040.6375,1
1654,3783837397.6363406,1
1655,4431303606.615929,1
1656,8630531803.398382,1
1657,2024717895.9533129,0
1658,1902787782.6610043,1
1659,5322521524.6793375,1
1660,4567762736.077649,1
1661,2610210924.6021686,1
1662,7711163449.451043,1
1663,3932732028.8598857,0
1664,1908274145.058811,1
1665,1943712460.3405013,1
1666,6950287616.66034,0
1667,1326043792.2758229,1
1668,7196300723.43711,1
1669,2815789354.7128444,1
1670,6796696485.870312,1
1671,4546716811.152037,1
1672,4002177932.9992647,1
1673,9808276672.252546,0
1674,5009601197.959138,1
1675,3003189368.3747697,1
1676,18374731779.661854,0
1677,1736629768.913574,1
1678,4639398208.596022,1
1679,2798643493.4897666,1
1680,3550393709.8812885,1
1681,4368027403.106189,1
1682,7967625938.593979,0
1683,1227320575.858985,1
1684,2802789506.6399574,1
1685,1350536588.4159558,1
1686,5826681604.310628,1
1687,2330702457.6332817,1
1688,2609528789.573995,1
1689,5198358925.191113,0
1690,5528464099.184542,1
1691,7060302104.883174,1
1692,3103883102.4986153,1
1693,6620290062.798859,1
1694,1564684867.0376499,1
1695,4976298603.18913,1
1696,697179157.7065207,1
1697,4451116084.408821,1
1698,728009223.6086513,1
1699,4756226418.866732,0
1700,6304495424.645353,0
1701,2242847598.230268,1
1702,2430137171.196233,1
1703,806544971.5713301,1
1704,8975912861.719154,0
1705,4822083153.313297,1
1706,2354692235.952092,1
1707,7044584282.106831,0
1708,705510605.8084191,1
1709,10622658061.244455,1
1710,1400403368.7264397,1
1711,3540263614.5679603,1
1712,4533039251.775093,1
1713,602410979.0293764,1
1714,715421956.9359249,1
1715,6830529966.649641,1
1716,4849471955.235117,1
1717,12525358147.150518,1
1718,2097621378.5049891,0
1719,6988158437.542619,1
1720,1929097022.5996315,1
1721,1962715965.1951318,1
1722,4925974716.380492,1
1723,1752759520.1864653,1
1724,921938181.5001825,1
1725,6175608916.218439,1
1726,5025388847.745669,1
1727,4481007714.995045,1
1728,1531402165.0758445,1
1729,1490325948.8883126,1
1730,1005834852.5996969,1
1731,5372523907.334928,1
1732,11847227735.554493,0
1733,6311706238.607158,1
1734,3177250653.170352,1
1735,3415970038.1678452,1
1736,1597952057.463278,1
1737,2359468619.797001,1
1738,12547796098.449677,1
1739,2848078854.2340326,1
1740,1020494478.0069855,1
1741,1106710074.8098633,1
1742,3372094073.9790463,1
1743,2709220048.1846323,1
1744,3620982286.450452,1
1745,1297716550.1873734,1
1746,3603535086.3880134,1
1747,5732955479.39121,1
1748,2562783365.9069724,0
1749,1029072493.077685,1
1750,5211029928.4393635,1
1751,2834667620.054691,1
1752,938566975.1791394,1
1753,983589899.4866965,1
1754,5088186479.928858,1
1755,916220658.7238809,1
1756,1176693240.8982759,1
1757,6338599485.018828,1
1758,2406562290.05074,1
1759,903926287.1386139,1
1760,5886412108.993601,1
1761,15730658499.844112,1
1762,5381203047.918866,1
1763,3989520375.077419,1
1764,3044749983.2150006,1
1765,9345973248.491129,1
1766,6665397137.846039,1
1767,1819916040.9946597,1
1768,2612656886.4818254,1
1769,5545262240.979322,1
1770,1684240204.016704,1
1771,9894431555.958586,0
1772,1648724382.1284864,1
1773,2821183734.6614685,1
1774,2068705543.573333,1
1775,7056872258.455827,1
1776,4472773885.86256,1
1777,3653434670.176774,1
1778,2755353139.7735667,0
1779,1060027855.5183796,1
1780,7685905977.702052,1
1781,464129630.5435711,1
1782,1601890905.0279338,1
1783,3626943799.4968777,1
1784,5477969324.892997,1
1785,2778298876.221039,1
1786,5300371963.275867,1
1787,632128842.6470686,1
1788,4184385410.3636637,1
1789,1821940357.2781813,1
1790,4658258029.295403,1
1791,5004365182.943049,1
1792,5788007841.268366,1
1793,3417147954.424282,1
1794,3740316706.9810495,1
1795,4388861240.992444,1
1796,964489878.7594024,1
1797,1791191392.4058142,1
1798,1986953780.5487168,1
1799,1683604116.2911825,1
1800,2701895429.725102,1
1801,6180876247.519579,1
1802,5807228343.990438,1
1803,6561171985.208507,1
1804,1488658793.349017,1
1805,6469126569.536105,1
1806,1882781178.8938067,1
1807,2431002323.119116,1
1808,4578373481.249618,1
1809,1881593531.8056743,1
1810,9072110084.83872,1
1811,13108833487.04465,0
1812,5869149262.300334,1
1813,5756058722.621432,1
1814,11639710799.079647,1
1815,1642949716.602155,1
1816,3735092318.142351,1
1817,3376697532.448498,1
